clinic_id,clinic_name,country,city,specialties,languages_spoken,is_verified,has_profile_photo,has_doctor_bio,has_services_listed,has_prices_listed,has_reviews,completeness_score,average_price,average_review_rating,response_rate_percent,average_response_time_hours,last_updated_date,total_clicks,last_clicked_date,clinic_activity_score,inquiries_last_30_days,last_response_date
1567,"Jones, Torres and Blackburn",India,Mumbai,Cardiology,English,1,1,0,1,1,0,,5668.48,3.8,95,16.2,2025-03-01,913,2025-04-14,9,26,2025-04-01
1568,"Davis, Hardy and Schmidt",Thailand,Bangkok,Cosmetic Surgery,"English, Spanish",1,0,0,0,1,0,,7935.59,2.4,95,45.8,2025-03-01,994,2025-03-27,33,11,2025-03-26
1569,Lee Ltd,Thailand,Phuket,Orthopedics,"Croatian, German, Spanish",1,1,0,1,0,0,,3255.64,4.2,67,45.9,2025-03-09,287,2025-03-28,72,22,2025-03-28
1570,Hudson and Sons,Thailand,Chiang Mai,Dental,English,0,0,1,0,0,1,,7866.64,4.8,83,27.7,2025-02-02,482,2025-02-19,34,43,2025-04-14
1571,"Curry, Perry and Garcia",Germany,Berlin,"Dermatology, Orthopedics, Fertility","Croatian, Hindi",0,1,0,1,1,0,,9808.48,3.3,66,3.1,2025-01-31,587,2025-04-13,52,43,2025-03-20
1572,"Ray, Craig and Park",Turkey,Istanbul,"Dental, Dermatology, Fertility","Croatian, Thai",1,0,0,1,1,1,,2293.78,4.0,80,58.7,2025-04-14,15,2025-03-05,53,11,2025-03-24
1573,Andrade-Jackson,Thailand,Phuket,"Dermatology, Cardiology","Thai, English",1,0,1,1,1,1,,4563.59,2.3,58,60.3,2025-01-19,487,2025-02-24,89,44,2025-04-07
1574,Pierce PLC,Croatia,Split,Orthopedics,"Spanish, Hindi",0,0,0,1,0,1,,2444.59,2.2,87,48.0,2025-03-13,713,2025-03-01,40,37,2025-04-13
1575,Sandoval-Ferguson,Mexico,Mexico City,"Dental, Orthopedics, Fertility","Spanish, Croatian, Turkish",1,1,0,0,0,0,,4727.08,2.9,56,9.9,2025-01-29,290,2025-03-09,83,21,2025-04-04
1576,"Ramos, Gomez and Edwards",Thailand,Bangkok,"Dermatology, Fertility, Dental","Croatian, Hindi",1,1,0,1,0,0,,3477.1,2.4,59,56.9,2025-02-08,206,2025-03-09,27,30,2025-04-13
1577,Kirk-Gutierrez,Germany,Hamburg,"Dermatology, Cosmetic Surgery","Thai, Turkish",0,0,0,0,1,1,,4094.39,3.5,95,34.5,2025-04-08,349,2025-03-16,71,8,2025-03-21
1578,"Jordan, Swanson and Franklin",Germany,Hamburg,Cardiology,"English, Thai",1,0,0,1,0,0,,9894.03,1.5,69,67.2,2025-03-17,260,2025-03-25,91,41,2025-04-16
1579,"Gardner, Brooks and Pierce",USA,Miami,"Fertility, Dental, Orthopedics","Croatian, German",0,1,1,0,1,0,,2791.17,5.0,92,35.3,2025-03-12,572,2025-03-06,93,31,2025-04-04
1580,"King, Nixon and West",USA,Los Angeles,"Cardiology, Dermatology",Thai,0,1,0,0,1,0,,1989.83,4.0,96,55.7,2025-04-15,563,2025-04-08,96,10,2025-04-06
1581,Smith-Johnson,Thailand,Phuket,"Dental, Cardiology, Orthopedics","Turkish, Croatian, English",0,1,1,0,0,1,,4864.06,2.6,75,54.8,2025-01-23,542,2025-04-10,13,49,2025-03-27
1582,Larson-Holmes,USA,Los Angeles,Dermatology,"Turkish, English, Hindi",0,1,0,0,1,0,,5513.43,3.0,96,30.6,2025-01-18,782,2025-03-22,96,37,2025-04-11
1583,Smith-Joyce,Mexico,Cancun,"Dermatology, Dental","Hindi, Spanish, German",1,0,1,1,1,1,,8719.7,4.7,61,44.7,2025-03-05,60,2025-02-23,60,18,2025-03-28
1584,Foley Inc,Croatia,Split,"Orthopedics, Cosmetic Surgery","Spanish, Turkish",1,1,1,1,0,0,,5270.38,2.8,87,20.3,2025-02-16,591,2025-03-27,0,2,2025-04-12
1585,"Short, Ellison and Dixon",Turkey,Ankara,Fertility,Spanish,1,0,1,0,0,0,,1687.57,4.0,92,68.6,2025-03-17,353,2025-04-08,47,28,2025-04-11
1586,"Howe, Moore and Johnson",Mexico,Cancun,"Dermatology, Dental, Orthopedics","Croatian, English",1,0,1,0,1,1,,1893.06,1.6,79,29.4,2025-02-16,376,2025-04-11,16,21,2025-03-27
1587,Moore-Baker,India,Delhi,"Dermatology, Cardiology","English, Croatian, German",0,1,1,0,0,0,,5179.39,1.9,66,10.2,2025-02-09,966,2025-03-27,89,25,2025-04-13
1588,"Wright, Scott and Evans",Croatia,Dubrovnik,Orthopedics,Croatian,0,1,0,0,1,0,,1469.07,1.9,64,51.9,2025-01-19,731,2025-02-21,6,0,2025-04-01
1589,"Ross, Hardin and Navarro",Germany,Hamburg,"Fertility, Dermatology","English, Spanish",1,0,1,0,0,0,,8925.45,1.8,57,45.9,2025-02-09,908,2025-02-26,65,13,2025-04-01
1590,"Nguyen, Olson and Freeman",Turkey,Ankara,"Dermatology, Dental",German,1,0,1,1,0,1,,1459.76,3.1,95,46.6,2025-03-02,770,2025-02-18,87,43,2025-04-15
1591,"Warner, Weiss and Davis",Thailand,Chiang Mai,"Dermatology, Orthopedics, Dental","Thai, Turkish, German",1,1,1,1,0,0,,3992.67,3.7,84,57.2,2025-02-18,635,2025-03-07,20,27,2025-04-09
1592,"Evans, Cross and Johnston",USA,New York,Dermatology,Thai,1,0,1,1,0,1,,7395.36,1.5,85,16.2,2025-02-04,38,2025-04-04,77,29,2025-03-30
1593,Deleon LLC,India,Mumbai,"Dermatology, Cardiology, Fertility","Spanish, English, German",0,0,0,0,1,1,,9657.54,4.2,99,6.7,2025-01-21,744,2025-04-17,16,21,2025-04-18
1594,Hobbs-Hamilton,Thailand,Chiang Mai,"Dermatology, Cardiology","Thai, Croatian",0,1,1,0,1,1,,4466.74,1.4,69,59.8,2025-02-04,694,2025-03-15,54,15,2025-04-14
1595,Kane and Sons,India,Bangalore,"Dermatology, Cardiology",Thai,0,0,1,0,1,0,,8636.9,2.5,59,8.3,2025-03-04,579,2025-03-01,51,15,2025-03-20
1596,"Delgado, Guzman and Smith",Germany,Munich,"Fertility, Cardiology","Turkish, Spanish, Hindi",1,1,1,0,0,1,,3543.66,4.0,76,26.7,2025-01-24,668,2025-03-26,25,4,2025-04-03
1597,"Reyes, Torres and Williams",USA,Miami,"Fertility, Dental",Spanish,0,0,0,1,0,1,,6879.07,1.9,97,70.1,2025-03-05,753,2025-03-25,84,50,2025-04-04
1598,"Cunningham, Murphy and Wolfe",Mexico,Tijuana,"Fertility, Dermatology, Cardiology","Hindi, Turkish",1,0,0,1,1,0,,8071.01,3.3,52,43.8,2025-03-11,561,2025-03-16,55,25,2025-03-26
1599,Williams Ltd,Germany,Berlin,"Orthopedics, Fertility, Cardiology","German, Croatian",1,0,1,1,1,1,,1367.97,5.0,100,5.1,2025-01-30,686,2025-04-17,76,12,2025-04-03
1600,Maddox-Mullins,USA,New York,"Dermatology, Cosmetic Surgery","Hindi, English, Thai",1,1,1,0,1,1,,4635.63,3.3,69,19.1,2025-02-14,811,2025-04-05,88,14,2025-04-01
1601,"Wagner, Walker and Roberts",Thailand,Phuket,Dermatology,"German, Spanish, Hindi",0,1,1,1,1,0,,5754.7,2.8,69,53.6,2025-02-21,92,2025-03-12,67,48,2025-04-01
1602,Hernandez-Rogers,India,Delhi,"Cosmetic Surgery, Fertility","German, English",1,1,0,0,1,0,,7595.61,1.2,65,4.2,2025-02-04,660,2025-03-12,86,24,2025-04-10
1603,Duncan-Williams,Thailand,Phuket,"Fertility, Cosmetic Surgery, Dermatology","Croatian, Spanish",1,1,1,1,0,0,,2273.31,1.4,72,28.6,2025-03-19,516,2025-03-21,8,0,2025-04-02
1604,Baker-Ross,India,Delhi,Cosmetic Surgery,"Turkish, Hindi",1,1,1,0,1,0,,2513.41,2.6,78,20.6,2025-02-22,752,2025-02-19,74,7,2025-03-28
1605,Ayala-Anderson,Germany,Berlin,"Dental, Fertility",English,1,0,0,1,1,1,,5736.87,2.6,82,51.5,2025-01-19,71,2025-03-09,72,40,2025-04-17
1606,Castillo and Sons,USA,New York,Cosmetic Surgery,"Hindi, Spanish, Thai",0,1,0,1,1,0,,1453.96,1.9,70,23.4,2025-04-18,784,2025-02-22,3,10,2025-03-31
1607,Foster-Duncan,Turkey,Ankara,Cardiology,English,0,0,0,1,1,1,,1399.43,3.2,73,40.7,2025-02-28,765,2025-02-19,83,5,2025-03-30
1608,"Gilbert, Fitzgerald and Sanchez",Turkey,Izmir,"Cardiology, Dental, Fertility","Thai, Croatian",1,0,1,1,0,0,,6882.51,4.0,87,16.8,2025-02-04,421,2025-03-15,56,5,2025-04-02
1609,Adams Group,Thailand,Phuket,"Dental, Orthopedics",Hindi,0,1,0,0,0,1,,664.09,4.7,94,8.2,2025-02-23,85,2025-04-09,75,14,2025-04-12
1610,Cohen-Johnston,Croatia,Zagreb,Fertility,"Hindi, German",0,0,0,1,0,0,,9464.86,4.3,80,63.0,2025-04-09,958,2025-02-18,60,31,2025-04-07
1611,Powers Group,India,Bangalore,"Orthopedics, Fertility","Turkish, German, Hindi",0,1,1,0,0,0,,9098.6,4.2,97,10.3,2025-04-14,665,2025-04-04,7,24,2025-03-31
1612,Bailey-Flores,Croatia,Split,Orthopedics,"Turkish, Thai",0,0,0,0,1,0,,8398.89,1.3,55,64.8,2025-01-23,747,2025-04-10,85,45,2025-03-29
1613,"Rios, Carrillo and Jackson",Croatia,Zagreb,"Cardiology, Dermatology, Fertility",English,0,1,1,1,0,0,,4577.31,1.6,57,57.1,2025-01-24,349,2025-03-11,55,35,2025-03-28
1614,Jensen-Branch,Germany,Hamburg,"Cardiology, Dental, Dermatology","Thai, Turkish, English",1,0,1,1,0,1,,2051.13,1.3,98,4.5,2025-03-22,811,2025-03-22,0,33,2025-04-15
1615,Hanson-Alexander,Thailand,Chiang Mai,Dermatology,"Croatian, English, German",1,1,0,0,1,0,,2938.22,4.2,85,60.7,2025-03-15,435,2025-03-13,41,16,2025-04-10
1616,Gonzalez LLC,India,Mumbai,Orthopedics,Hindi,1,0,1,0,1,1,,3734.56,2.7,85,16.7,2025-01-29,652,2025-03-15,44,36,2025-03-29
1617,Todd Inc,USA,New York,"Fertility, Cardiology","English, German",0,0,1,1,1,1,,9123.16,1.7,62,48.9,2025-01-28,546,2025-03-31,58,25,2025-03-25
1618,Singh and Sons,Thailand,Phuket,Cardiology,"Spanish, English",0,1,1,1,0,1,,1672.9,5.0,93,51.6,2025-02-11,327,2025-03-12,1,8,2025-03-19
1619,"Mcintosh, Melton and Wilkins",Croatia,Dubrovnik,"Fertility, Cardiology","Turkish, English",0,1,1,0,1,1,,574.84,1.8,88,38.1,2025-03-15,827,2025-02-17,51,35,2025-03-30
1620,Cooper Inc,Germany,Hamburg,"Orthopedics, Dental",Turkish,1,1,0,1,1,1,,925.65,1.3,73,59.4,2025-02-14,974,2025-04-10,26,5,2025-03-27
1621,Cole-Johnson,Mexico,Mexico City,Cosmetic Surgery,Spanish,1,0,1,1,0,0,,5449.49,4.0,83,60.5,2025-03-10,614,2025-03-25,8,28,2025-04-13
1622,Singh and Sons,USA,New York,Cosmetic Surgery,English,1,0,1,0,0,0,,7330.42,3.1,73,66.2,2025-04-16,337,2025-03-10,79,14,2025-04-09
1623,Payne LLC,Germany,Berlin,Fertility,Thai,0,0,0,0,1,1,,8946.51,1.9,56,57.3,2025-03-14,930,2025-03-05,82,4,2025-04-10
1624,"Webb, Blair and Thomas",Croatia,Zagreb,"Orthopedics, Cardiology, Fertility","Thai, Spanish",1,1,0,1,0,0,,1418.35,1.5,83,11.5,2025-04-07,222,2025-03-18,79,36,2025-03-22
1625,"Barnett, Bennett and Escobar",Germany,Hamburg,"Dental, Cardiology, Dermatology","English, Croatian, Hindi",1,0,1,0,1,1,,9937.11,3.1,89,54.6,2025-02-22,830,2025-04-05,86,21,2025-04-07
1626,"Williams, Jackson and Campbell",India,Mumbai,"Cosmetic Surgery, Dermatology",Turkish,0,1,0,0,1,0,,3488.39,2.2,61,10.1,2025-03-08,207,2025-03-29,14,4,2025-03-21
1627,"Williamson, Brown and Pena",Thailand,Phuket,"Cardiology, Fertility, Dental","English, Spanish",1,1,1,0,0,1,,2008.96,4.9,78,29.2,2025-02-22,388,2025-02-19,48,45,2025-04-17
1628,Jones Ltd,India,Delhi,"Cardiology, Orthopedics, Cosmetic Surgery","Thai, Croatian",1,0,0,0,1,1,,2472.27,3.7,63,51.9,2025-02-28,568,2025-03-26,77,12,2025-04-15
1629,Alvarado-Durham,Turkey,Izmir,Orthopedics,English,0,1,1,0,1,1,,2588.74,3.5,57,2.1,2025-02-28,83,2025-04-01,36,22,2025-04-14
1630,Lin-Smith,India,Bangalore,"Cosmetic Surgery, Dermatology","Turkish, German, Thai",0,0,0,1,0,0,,6993.49,2.4,64,59.1,2025-03-14,804,2025-03-12,57,10,2025-03-30
1631,"Hughes, Whitney and Romero",Thailand,Phuket,"Dental, Dermatology",Croatian,0,0,1,0,1,1,,6197.68,3.0,97,51.5,2025-01-19,364,2025-02-25,70,45,2025-04-05
1632,"Garcia, Stewart and Delacruz",Germany,Berlin,"Cardiology, Dermatology, Dental","Hindi, Turkish",0,0,0,1,0,1,,6266.54,1.9,77,70.4,2025-03-21,527,2025-04-10,62,18,2025-03-31
1633,"Miller, Gonzalez and Rasmussen",Croatia,Zagreb,Fertility,Spanish,0,0,0,1,1,0,,9329.1,2.8,68,33.0,2025-01-21,120,2025-03-30,93,47,2025-03-21
1634,"House, Smith and Wright",India,Delhi,"Cardiology, Orthopedics","Turkish, Croatian",1,1,0,1,0,0,,4325.55,2.6,98,26.1,2025-04-17,3,2025-03-06,57,24,2025-03-19
1635,"Torres, Burns and Garner",Germany,Berlin,Cardiology,English,0,0,0,0,1,0,,5067.23,4.2,98,32.3,2025-02-23,267,2025-03-04,27,38,2025-04-12
1636,Reed LLC,Mexico,Cancun,"Dermatology, Cosmetic Surgery","Hindi, Turkish, Croatian",0,0,1,1,1,0,,8930.72,3.2,64,7.7,2025-03-24,258,2025-03-08,33,13,2025-04-08
1637,Garrett-Young,India,Bangalore,"Cardiology, Dermatology",English,1,1,1,0,0,1,,2222.5,1.1,74,54.2,2025-02-18,570,2025-03-06,11,30,2025-03-25
1638,"Hill, Brown and Scott",Germany,Berlin,"Cardiology, Fertility","German, Thai",0,0,1,1,1,1,,7512.07,4.3,90,51.4,2025-02-04,954,2025-04-02,21,4,2025-03-30
1639,Zamora-Briggs,Mexico,Mexico City,"Fertility, Dental, Dermatology","Spanish, Thai",1,1,1,0,1,1,,4881.55,3.1,80,35.7,2025-02-05,214,2025-03-26,100,35,2025-04-05
1640,Raymond LLC,USA,Los Angeles,"Dental, Orthopedics","Hindi, English",1,0,0,1,0,1,,7972.92,4.4,62,15.2,2025-01-31,13,2025-03-06,62,25,2025-04-15
1641,Hernandez Group,Turkey,Istanbul,Dental,English,0,0,1,1,0,1,,3189.06,4.0,76,70.0,2025-02-14,633,2025-04-08,97,4,2025-04-10
1642,"Taylor, Blair and Meyer",India,Bangalore,Dental,Croatian,1,0,1,1,1,0,,3462.73,3.5,92,43.8,2025-04-07,350,2025-02-20,61,14,2025-04-02
1643,"Salazar, Garrett and Perez",Germany,Berlin,"Orthopedics, Cardiology","Turkish, Croatian, Spanish",1,1,0,0,1,0,,928.02,1.7,62,33.5,2025-02-22,312,2025-04-04,86,11,2025-04-17
1644,Berry Group,Turkey,Izmir,"Cardiology, Dermatology","Spanish, German",1,1,0,1,1,1,,6371.59,1.6,81,34.2,2025-04-03,118,2025-03-06,42,19,2025-03-28
1645,Browning-Murphy,India,Delhi,"Dermatology, Orthopedics",Thai,0,1,0,1,1,1,,5329.67,3.8,91,49.8,2025-02-24,772,2025-04-14,4,48,2025-04-02
1646,"Anderson, Delgado and Carpenter",Turkey,Izmir,"Orthopedics, Fertility, Cosmetic Surgery","Turkish, Croatian, Hindi",1,0,0,1,1,1,,8895.23,1.2,74,15.3,2025-02-15,405,2025-02-24,63,42,2025-04-05
1647,"Mcbride, Huffman and Parker",Croatia,Split,"Orthopedics, Cosmetic Surgery, Cardiology","Turkish, Thai, Croatian",1,1,1,1,0,1,,3859.04,3.5,97,17.9,2025-02-21,928,2025-04-02,40,41,2025-04-17
1648,"Roach, Browning and Jordan",Germany,Hamburg,Cosmetic Surgery,Croatian,1,0,1,1,0,0,,5812.0,2.1,97,38.2,2025-02-27,322,2025-02-21,29,41,2025-03-30
1649,Douglas PLC,Turkey,Ankara,Fertility,"Croatian, German",1,0,1,0,1,0,,5554.91,1.8,84,27.4,2025-02-26,594,2025-04-06,23,46,2025-03-30
1650,Stewart PLC,USA,Los Angeles,"Cardiology, Orthopedics","Thai, Hindi",0,1,0,1,0,1,,2485.8,4.9,67,7.2,2025-04-18,739,2025-02-21,49,13,2025-04-13
1651,"Fry, Wilson and Stewart",Croatia,Dubrovnik,"Dental, Cosmetic Surgery",English,0,1,1,0,1,1,,2456.77,4.6,75,34.2,2025-01-26,437,2025-04-01,88,50,2025-03-19
1652,Acosta LLC,Thailand,Chiang Mai,"Dental, Fertility, Cardiology",Turkish,0,1,1,0,1,0,,7934.32,3.8,98,41.9,2025-04-10,54,2025-02-21,11,1,2025-04-13
1653,Ali-Turner,Germany,Munich,"Dental, Orthopedics","English, Thai, Hindi",1,0,1,1,1,1,,5019.88,3.5,62,37.8,2025-03-19,883,2025-02-24,2,27,2025-04-16
1654,"Peck, Shannon and Mahoney",Turkey,Ankara,Cosmetic Surgery,"Croatian, Thai",1,1,1,0,1,0,,9485.45,4.6,92,54.8,2025-01-26,702,2025-04-07,52,2,2025-04-13
1655,Hernandez-Lopez,Croatia,Split,Dermatology,"Croatian, Hindi",1,1,1,1,0,1,,1309.37,4.4,94,39.5,2025-04-03,964,2025-04-08,76,11,2025-04-11
1656,Lopez PLC,Germany,Munich,Fertility,"English, Spanish, Thai",1,1,1,1,1,0,,7148.89,4.9,65,36.4,2025-02-13,456,2025-04-18,42,44,2025-04-02
1657,"Adams, Bradley and Hall",Croatia,Zagreb,"Cardiology, Dental",Thai,1,1,0,0,1,1,,887.88,1.1,79,38.5,2025-02-09,697,2025-03-08,38,28,2025-04-02
1658,Hall Inc,Germany,Munich,"Fertility, Dental, Dermatology","Hindi, German",1,0,1,1,1,0,,8745.78,4.5,89,10.2,2025-03-26,526,2025-04-15,78,0,2025-04-12
1659,Miller-Chan,USA,New York,"Cardiology, Fertility, Orthopedics","Spanish, Thai",0,1,1,1,1,1,,9941.55,4.6,85,40.9,2025-02-04,922,2025-03-29,95,37,2025-04-12
1660,Shaw PLC,USA,Los Angeles,Dermatology,Turkish,1,1,0,1,0,1,,6383.48,4.1,57,53.8,2025-03-29,211,2025-02-24,83,2,2025-03-21
1661,Joseph-Brooks,Mexico,Tijuana,"Dermatology, Cardiology, Orthopedics","Spanish, Croatian",0,0,0,1,1,1,,3015.0,1.0,65,3.1,2025-02-01,658,2025-03-12,15,22,2025-04-10
1662,Henry-Taylor,Croatia,Zagreb,Dermatology,"Spanish, Croatian",0,0,0,1,0,0,,5805.05,4.7,50,2.6,2025-04-02,205,2025-04-13,85,34,2025-04-14
1663,Perez Group,Germany,Berlin,"Orthopedics, Cardiology, Fertility",German,0,0,0,0,1,1,,5541.52,3.8,63,66.0,2025-03-04,454,2025-03-01,62,38,2025-04-04
1664,Schaefer Group,Mexico,Tijuana,"Dermatology, Fertility, Cosmetic Surgery","German, Thai, Croatian",0,0,1,0,0,1,,1880.73,3.7,98,37.6,2025-04-01,447,2025-02-18,35,8,2025-03-31
1665,Newton and Sons,Turkey,Istanbul,"Cosmetic Surgery, Fertility, Dermatology","Thai, Turkish",1,0,1,1,0,0,,1009.56,3.1,86,31.0,2025-01-29,336,2025-02-23,38,16,2025-03-26
1666,Jones Group,India,Mumbai,"Dental, Cosmetic Surgery",Croatian,1,1,0,1,0,0,,6716.87,2.2,95,21.6,2025-03-19,939,2025-03-28,3,28,2025-03-20
1667,"Burns, Nguyen and Ellis",Croatia,Split,"Cosmetic Surgery, Dermatology, Cardiology","Thai, Spanish, German",1,0,0,0,0,1,,4667.07,2.3,78,55.5,2025-02-20,642,2025-03-18,63,17,2025-04-07
1668,Patterson Inc,India,Delhi,"Cosmetic Surgery, Dental",Spanish,1,0,1,0,1,1,,6349.1,1.1,53,51.5,2025-03-07,914,2025-03-26,76,18,2025-04-01
1669,"Moss, James and Edwards",Croatia,Split,"Dermatology, Orthopedics, Cardiology","Thai, English",1,1,0,0,1,1,,6760.41,3.0,59,24.4,2025-02-02,226,2025-03-28,3,10,2025-03-25
1670,"Crosby, Armstrong and Herrera",Thailand,Chiang Mai,"Cosmetic Surgery, Cardiology","Croatian, English, Turkish",1,0,0,0,1,0,,6955.63,2.6,62,58.2,2025-03-13,836,2025-03-26,14,44,2025-03-29
1671,"Liu, Buchanan and Meyer",Mexico,Mexico City,Orthopedics,"Croatian, English, Thai",1,1,1,1,0,1,,3855.33,3.5,71,64.0,2025-03-03,945,2025-03-22,23,7,2025-04-05
1672,Bryant-Rich,India,Bangalore,Fertility,"Croatian, Thai",1,1,1,0,1,0,,3364.46,4.2,87,7.5,2025-02-13,427,2025-03-01,91,3,2025-04-09
1673,Stone Group,Mexico,Cancun,"Dental, Cosmetic Surgery","Thai, Turkish",1,0,0,1,0,0,,4214.21,2.5,52,56.3,2025-01-30,698,2025-04-03,8,42,2025-03-28
1674,"Williams, Hughes and Hubbard",Thailand,Bangkok,"Cardiology, Dermatology, Cosmetic Surgery","Thai, English, Croatian",0,1,1,0,0,0,,1526.26,4.4,61,4.1,2025-02-26,291,2025-04-15,4,39,2025-03-27
1675,Lee Group,Mexico,Tijuana,"Dermatology, Fertility, Cardiology","Turkish, Spanish, Croatian",0,0,0,0,1,0,,9464.55,5.0,54,40.7,2025-01-30,216,2025-03-16,38,18,2025-03-19
1676,Wilkerson-Ayala,Thailand,Phuket,Orthopedics,"Turkish, Croatian",0,1,0,0,0,1,,5368.78,1.4,68,14.2,2025-02-26,445,2025-03-31,61,17,2025-04-14
1677,Murray-Henderson,Germany,Munich,"Cosmetic Surgery, Dental","Turkish, Thai",0,0,1,1,1,0,,4702.26,4.1,70,37.8,2025-01-21,709,2025-03-14,60,28,2025-03-23
1678,"Ellison, Vaughn and Mckee",Croatia,Split,"Cardiology, Dermatology",German,1,1,0,1,1,1,,8246.75,1.9,100,41.4,2025-01-18,342,2025-04-03,11,20,2025-04-08
1679,Gallegos-Hayes,Croatia,Split,"Cosmetic Surgery, Fertility",Hindi,1,0,0,1,0,1,,3048.56,4.8,74,28.7,2025-01-23,827,2025-03-16,8,7,2025-03-28
1680,"Mason, White and Richards",India,Delhi,Cardiology,Spanish,0,1,1,1,0,0,,9081.5,1.9,63,17.4,2025-01-18,571,2025-02-28,34,3,2025-04-06
1681,"Payne, Long and Morris",Germany,Hamburg,Fertility,"Turkish, Croatian, German",1,1,0,0,1,1,,3614.65,2.5,70,49.0,2025-02-20,678,2025-03-24,83,42,2025-03-20
1682,White PLC,Croatia,Split,"Cardiology, Orthopedics","Thai, English, Croatian",1,1,0,0,1,1,,6690.76,2.0,66,67.8,2025-03-16,219,2025-03-23,28,10,2025-04-04
1683,"Huang, Khan and Davis",USA,New York,"Dental, Cosmetic Surgery","German, Spanish",1,1,0,0,0,1,,1933.79,4.9,82,31.6,2025-03-17,466,2025-03-04,12,23,2025-04-14
1684,Holt-Meadows,USA,Los Angeles,"Dental, Cardiology",Hindi,1,0,1,1,1,0,,2736.61,2.3,85,23.7,2025-02-08,89,2025-03-09,33,12,2025-03-20
1685,Higgins Inc,Mexico,Cancun,"Cardiology, Dermatology, Orthopedics","Turkish, Thai",0,0,1,0,1,0,,2468.47,3.2,50,29.6,2025-02-13,630,2025-04-14,94,31,2025-04-17
1686,Wilson Group,USA,New York,Fertility,"English, Hindi, German",1,1,1,1,1,0,,3670.65,1.5,51,50.9,2025-03-05,631,2025-03-10,54,6,2025-03-19
1687,"Cox, Mills and Cruz",USA,New York,Cosmetic Surgery,"Croatian, Spanish, English",1,0,1,1,1,0,,2597.84,2.7,50,43.3,2025-03-30,918,2025-02-21,17,6,2025-04-06
1688,"Salazar, Moore and Pierce",India,Bangalore,"Cosmetic Surgery, Dermatology",Croatian,1,0,1,1,0,0,,915.41,2.0,89,10.0,2025-03-13,254,2025-02-26,11,11,2025-04-05
1689,Tate LLC,Thailand,Chiang Mai,"Orthopedics, Dental",Spanish,0,1,0,1,1,1,,5346.83,2.7,59,18.8,2025-03-08,339,2025-03-28,19,26,2025-04-04
1690,"Savage, Huffman and Martin",Mexico,Cancun,"Fertility, Orthopedics, Cardiology","English, Spanish, Turkish",1,0,0,0,1,1,,5723.66,1.2,87,1.2,2025-02-18,979,2025-04-14,98,4,2025-04-13
1691,White Ltd,USA,Miami,"Dental, Orthopedics, Cardiology","Hindi, Spanish, Thai",0,1,0,0,0,0,,6481.62,2.5,83,21.0,2025-02-03,717,2025-03-29,10,26,2025-04-08
1692,Barnes LLC,Thailand,Bangkok,"Cardiology, Cosmetic Surgery",Spanish,0,0,0,0,1,0,,4261.48,2.1,97,38.5,2025-03-07,643,2025-02-18,87,21,2025-03-26
1693,"Mack, Griffin and Sims",USA,Miami,Fertility,"English, German, Croatian",0,1,1,0,1,0,,974.08,1.9,68,28.8,2025-03-03,740,2025-04-03,28,26,2025-04-12
1694,Roach and Sons,Croatia,Zagreb,Cosmetic Surgery,"Thai, German",1,0,1,0,0,1,,1635.42,4.1,66,17.6,2025-02-20,33,2025-03-09,82,9,2025-04-15
1695,Dean LLC,Croatia,Split,Dermatology,"Turkish, English",0,0,1,0,0,0,,9244.04,3.5,86,53.9,2025-04-07,459,2025-03-08,69,23,2025-04-06
1696,Ellis Group,India,Delhi,"Orthopedics, Cardiology","German, English",1,0,1,0,0,0,,7753.0,1.3,53,49.7,2025-03-03,913,2025-02-25,75,5,2025-03-25
1697,"Aguirre, Franklin and Snyder",Thailand,Phuket,"Fertility, Dermatology, Dental","Hindi, Spanish",1,1,1,0,1,1,,910.02,2.4,95,57.9,2025-03-12,950,2025-02-22,45,9,2025-03-26
1698,Chapman Group,Turkey,Izmir,Cosmetic Surgery,"English, Thai",1,1,1,0,1,1,,2209.3,1.0,84,63.5,2025-03-08,435,2025-04-09,83,46,2025-04-13
1699,Ortiz-Miller,Thailand,Bangkok,"Dermatology, Fertility, Orthopedics",Croatian,0,1,0,0,1,0,,7525.29,1.1,88,63.9,2025-03-21,446,2025-02-24,0,37,2025-03-29
1700,"Smith, Khan and Ramirez",USA,Miami,"Cardiology, Dental","English, Thai, Turkish",0,0,0,0,1,1,,6834.33,3.1,72,67.0,2025-01-23,682,2025-03-05,67,29,2025-04-04
1701,"Grant, Bryan and Williams",Croatia,Split,"Dental, Dermatology","Thai, Hindi",1,0,1,0,0,0,,5850.1,2.7,91,55.9,2025-02-01,930,2025-03-24,39,27,2025-04-18
1702,Brown LLC,Thailand,Chiang Mai,Dermatology,"Hindi, German",1,0,0,0,0,1,,8720.55,4.6,57,69.9,2025-03-02,410,2025-04-03,93,36,2025-03-20
1703,Thomas Inc,Germany,Hamburg,"Cosmetic Surgery, Cardiology","Hindi, Spanish, German",0,0,1,1,0,1,,4936.27,2.1,96,38.3,2025-01-27,484,2025-04-06,46,34,2025-04-15
1704,"Lane, Morrison and Rivera",India,Delhi,"Dental, Orthopedics, Cardiology","Hindi, Turkish",1,1,1,0,1,1,,6718.75,2.2,84,17.7,2025-02-28,618,2025-03-12,75,30,2025-03-25
1705,Williams Group,USA,Los Angeles,"Fertility, Dental",Hindi,0,0,1,1,1,0,,1912.69,4.2,57,42.0,2025-02-05,430,2025-03-12,73,12,2025-04-12
